id_match,formations,score,goals,goals_past,total_shots,shots_on_target,shots_off_target,blocked_shots,total_possession,total_passes,accurate_passes,pass_success,key_passes,dribbles_attempted,dribbles,dribbles_past,dribbles_success,aerials_won,aerial_success,offensive_aerials,defensive_aerials,tackles,tackle_success,tackles_attempted,clearances,interceptions,corners,win,draw,lose
1066,3-4-1-2,2-Feb,2,2,7,3,3,1,57.2,493,373,76,5,21,10,14,48,21,55,25,13,18,56,32,8,15,4,0,1,0
1066,3-4-2-1,2-Feb,2,2,5,3,0,2,42.8,379,274,72,4,23,14,10,61,17,45,13,25,16,62,26,27,14,2,0,1,0
1067,4-2-3-1,2-Feb,2,2,13,5,6,2,61.1,496,402,81,9,22,8,7,36,20,54,21,16,17,71,24,9,4,7,0,1,0
1067,4-2-3-1,2-Feb,2,2,9,5,1,3,38.9,318,239,75,5,14,7,8,50,17,46,16,21,23,74,31,30,12,5,0,1,0
1068,4-3-1-2,Feb-00,0,2,10,2,4,4,57.7,470,397,84,7,22,12,6,55,12,48,13,12,13,68,19,7,10,6,0,0,1
1068,4-3-1-2,Feb-00,2,0,8,3,3,2,42.3,358,275,77,8,13,6,12,46,13,52,12,13,19,61,31,19,7,3,1,0,0
1069,3/5/2002,1-Jan,1,1,12,2,5,5,40.1,377,314,83,5,11,9,6,82,7,54,5,8,22,79,28,16,7,2,0,1,0
1069,4/3/2003,1-Jan,1,1,10,2,7,1,59.9,558,491,88,8,16,6,9,38,6,46,8,5,8,47,17,15,6,12,0,1,0
1070,3-4-2-1,1-Jan,1,1,15,4,5,6,45.9,314,182,58,9,19,7,5,37,21,44,29,19,24,83,29,33,12,6,0,1,0
1070,4-3-1-2,1-Jan,1,1,12,3,5,4,54.1,377,244,65,10,19,5,7,26,27,56,19,29,22,76,29,22,9,5,0,1,0
1071,4-2-3-1,Apr-00,4,0,19,9,8,2,56,609,528,87,15,22,11,11,50,7,54,8,5,23,68,34,6,17,8,1,0,0
1071,3-4-1-2,Apr-00,0,4,6,1,4,1,44,490,383,78,4,19,11,11,58,6,46,5,8,20,65,31,14,13,1,0,0,1
1072,4-3-1-2,3-Feb,2,3,11,2,6,3,52.8,472,388,82,8,15,6,5,40,8,31,16,10,15,75,20,6,9,7,0,0,1
1072,4/4/2002,3-Feb,3,2,12,5,7,0,47.2,433,349,81,12,8,5,6,63,18,69,10,16,19,76,25,26,9,3,1,0,0
1073,3/5/2002,0 - 0,0,0,21,4,11,6,72.2,611,498,82,15,15,2,7,13,22,45,29,20,19,73,26,10,10,14,0,1,0
1073,4-2-3-1,0 - 0,0,0,7,1,4,2,27.8,240,130,54,3,17,7,2,41,27,55,20,29,21,91,23,38,17,0,0,1,0
1074,3-4-2-1,1-Mar,3,1,19,11,5,3,56.7,462,344,74,11,24,10,9,42,22,49,20,25,16,64,25,14,21,5,1,0,0
1074,3-4-1-2,1-Mar,1,3,9,4,4,1,43.3,352,218,62,5,17,9,10,53,23,51,25,20,32,76,42,21,15,5,0,0,1
1075,4-2-3-1,2-Jan,2,1,15,7,3,5,54.2,643,571,89,11,14,7,12,50,8,42,10,9,18,60,30,11,6,5,1,0,0
1075,4/3/2003,2-Jan,1,2,13,8,4,1,45.8,547,486,89,9,22,12,7,55,11,58,9,10,15,68,22,14,14,1,0,0,1
1076,3/5/2002,1-Jan,1,1,11,6,4,1,37.6,296,232,78,7,20,12,11,60,15,50,16,14,11,50,22,26,10,4,0,1,0
1076,4-2-3-1,1-Jan,1,1,9,3,2,4,62.4,488,415,85,8,17,11,12,65,15,50,14,16,24,67,36,15,13,5,0,1,0
1077,4-2-3-1,1-Jan,1,1,15,4,4,7,55.9,424,350,83,6,17,12,9,71,10,48,13,8,17,65,26,12,9,6,0,1,0
1077,3/4/2003,1-Jan,1,1,8,3,5,0,44.1,339,258,76,7,18,9,12,50,11,52,8,13,11,48,23,25,6,1,0,1,0
1078,4-2-3-1,1-Feb,2,1,16,6,4,6,49.7,413,340,82,12,12,4,9,33,11,73,3,12,7,44,16,27,11,6,1,0,0
1078,4/3/2003,1-Feb,1,2,15,6,6,3,50.3,411,336,82,13,11,9,4,82,4,27,12,3,16,80,20,7,8,10,0,0,1
1079,3-4-2-1,0 - 1,1,0,31,10,14,7,64.6,602,518,86,22,13,7,12,54,9,64,12,2,20,63,32,4,6,8,1,0,0
1079,4/3/2003,0 - 1,0,1,9,3,4,2,35.4,334,255,76,7,19,12,7,63,5,36,2,12,17,71,24,24,8,1,0,0,1
1080,3-4-2-1,2-Jan,1,2,15,6,6,3,57,435,302,69,7,11,8,8,73,39,51,39,38,16,67,24,8,9,4,0,0,1
1080,3/5/2002,2-Jan,2,1,11,5,4,2,43,338,195,58,7,20,8,8,40,38,49,37,40,7,47,15,18,9,3,1,0,0
1081,3-4-2-1,0 - 0,0,0,6,1,2,3,51.2,351,253,72,3,15,6,2,40,26,55,11,36,9,82,11,14,5,5,0,1,0
1081,3-4-2-1,0 - 0,0,0,13,2,9,2,48.8,331,235,71,9,6,2,6,33,21,45,36,11,16,73,22,10,10,7,0,1,0
1082,3-4-1-2,0 - 3,0,3,16,3,7,6,44.5,433,327,76,10,15,10,7,67,9,35,17,9,15,68,22,17,23,7,0,0,1
1082,4/3/2003,0 - 3,3,0,13,5,5,3,55.5,558,449,80,10,10,7,10,70,17,65,9,17,16,62,26,30,17,6,1,0,0
1083,4/3/2003,1-Jan,1,1,8,2,4,2,50.6,368,286,78,6,12,7,7,58,17,47,22,14,7,50,14,4,9,4,0,1,0
1083,3-4-1-2,1-Jan,1,1,2,2,0,0,49.4,374,273,73,1,11,7,7,64,19,53,14,22,13,65,20,14,12,2,0,1,0
1084,4-2-3-1,0 - 0,0,0,18,7,9,2,52.5,397,283,71,14,19,8,10,42,27,63,27,16,18,64,28,8,10,7,0,1,0
1084,4-3-2-1,0 - 0,0,0,8,2,3,3,47.5,373,235,63,4,20,10,8,50,16,37,16,27,26,76,34,33,5,2,0,1,0
1085,4-2-3-1,May-00,0,5,11,3,4,4,40,355,297,84,9,22,14,11,64,10,59,10,7,10,48,21,16,8,3,0,0,1
1085,3/5/2002,May-00,5,0,23,12,4,7,60,537,474,88,18,16,11,14,69,7,41,7,10,22,61,36,8,9,10,1,0,0
1086,4-2-3-1,Jan-00,0,1,9,4,4,1,43.6,438,370,84,6,17,7,12,41,11,55,9,11,9,43,21,10,11,4,0,0,1
1086,4/4/2002,Jan-00,1,0,10,3,2,5,56.4,579,513,89,9,15,12,7,80,9,45,11,9,21,75,28,14,7,4,1,0,0
1087,4-2-3-1,0 - 1,0,1,9,2,6,1,60.1,546,472,86,6,15,8,10,53,13,54,13,11,18,64,28,8,8,6,0,0,1
1087,4/3/2003,0 - 1,1,0,12,7,2,3,39.9,354,272,77,9,22,10,8,45,11,46,11,13,18,69,26,15,10,7,1,0,0
1088,4-2-3-1,Jan-00,0,1,7,4,1,2,64.9,592,508,86,6,30,18,16,60,15,75,6,14,11,41,27,13,7,3,0,0,1
1088,3-4-1-2,Jan-00,1,0,13,4,3,6,35.1,310,230,74,7,21,16,18,76,5,25,14,6,23,56,41,14,15,6,1,0,0
1089,3/5/2002,1-Feb,2,1,19,5,9,5,42.4,359,267,74,14,15,11,5,73,11,38,17,12,16,76,21,17,12,11,1,0,0
1089,4-1-2-1-2,1-Feb,1,2,8,4,4,0,57.6,500,392,78,6,12,5,11,42,18,62,12,17,16,59,27,17,12,4,0,0,1
1090,4-2-3-1,4-Jan,4,1,16,10,2,4,55.3,486,405,83,10,22,12,12,55,9,50,6,12,18,60,30,19,6,6,1,0,0
1090,4-3-1-2,4-Jan,1,4,16,5,5,6,44.7,373,301,81,11,19,12,12,63,9,50,12,6,20,63,32,6,9,8,0,0,1
1091,3-4-1-2,0 - 0,0,0,11,2,6,3,57.7,559,405,72,6,26,13,8,50,37,70,22,31,18,69,26,23,14,4,0,1,0
1091,4-2-3-1,0 - 0,0,0,13,3,6,4,42.3,418,273,65,10,12,8,13,67,16,30,31,22,24,65,37,13,21,3,0,1,0
1092,4/3/2003,Jan-00,1,0,14,5,6,3,61.3,467,388,83,7,10,5,9,50,10,40,13,12,13,59,22,11,6,9,1,0,0
1092,3-4-2-1,Jan-00,0,1,4,0,3,1,38.7,302,219,73,4,13,9,5,69,15,60,12,13,12,71,17,29,7,1,0,0,1
1093,4/3/2003,2-Jan,2,1,13,4,6,3,51.1,441,348,79,10,23,18,7,78,14,52,14,13,17,71,24,13,13,5,1,0,0
1093,3/5/2002,2-Jan,1,2,8,1,4,3,48.9,416,329,79,7,21,7,18,33,13,48,13,14,9,33,27,12,12,3,0,0,1
1094,4-3-2-1,Jan-00,0,1,7,2,3,2,33.8,361,297,82,5,8,2,10,25,10,42,13,11,16,62,26,20,10,4,0,0,1
1094,4/3/2003,Jan-00,1,0,10,1,5,4,66.2,710,631,89,7,21,10,2,48,14,58,11,13,14,88,16,11,7,8,1,0,0
1095,4-2-3-1,Jan-00,1,0,15,5,4,6,53,523,440,84,11,23,14,11,61,15,56,13,14,23,68,34,14,10,5,1,0,0
1095,4-3-2-1,Jan-00,0,1,5,2,2,1,47,461,381,83,2,28,11,14,39,12,44,14,13,18,56,32,14,4,4,0,0,1
1096,4-2-3-1,2-Feb,2,2,15,5,6,4,47.4,436,363,83,13,22,11,12,50,19,83,17,6,22,65,34,11,10,5,0,1,0
1096,4-2-3-1,2-Feb,2,2,20,7,7,6,52.6,495,428,86,16,20,12,11,60,4,17,6,17,17,61,28,21,10,5,0,1,0
1097,4-1-2-1-2,3-Jan,1,3,17,5,7,5,49.2,514,464,90,13,10,7,13,70,7,44,15,1,16,55,29,8,8,10,0,0,1
1097,4/4/2002,3-Jan,3,1,6,3,2,1,50.8,563,499,89,5,23,13,7,57,9,56,1,15,10,59,17,25,5,0,1,0,0
1098,4/3/2003,Feb-00,2,0,12,7,3,2,42.6,298,186,62,8,19,9,6,47,28,55,21,30,13,68,19,23,6,8,1,0,0
1098,3-4-1-2,Feb-00,0,2,11,1,7,3,57.4,397,287,72,9,12,6,9,50,23,45,30,21,23,72,32,16,14,7,0,0,1
1099,3-4-2-1,1-Jan,1,1,13,4,6,3,44.2,384,291,76,13,14,8,0,57,26,51,23,28,6,100,6,31,12,3,0,1,0
1099,3/5/2002,1-Jan,1,1,14,7,7,0,55.8,479,371,77,12,4,0,8,0,25,49,28,23,14,64,22,9,10,4,0,1,0
1100,3/5/2002,1-Jan,1,1,10,2,5,3,64,587,508,87,5,16,11,8,69,19,73,11,15,20,71,28,20,4,4,0,1,0
1100,3/5/2002,1-Jan,1,1,11,5,5,1,36,328,257,78,7,20,8,11,40,7,27,15,11,13,54,24,13,13,6,0,1,0
1101,3-4-2-1,1-Jan,1,1,20,5,9,6,62.5,556,459,83,15,34,17,18,50,16,42,13,25,31,63,49,8,4,11,0,1,0
1101,3/5/2002,1-Jan,1,1,11,9,1,1,37.5,339,243,72,9,32,18,17,56,22,58,25,13,29,63,46,20,16,4,0,1,0
1102,3/5/2002,2-Jan,1,2,14,5,4,5,58.3,421,311,74,8,14,7,6,50,35,52,47,20,19,76,25,7,5,2,0,0,1
1102,3-4-2-1,2-Jan,2,1,13,4,5,4,41.7,304,196,64,9,12,6,7,50,32,48,20,47,25,78,32,21,16,2,1,0,0
1103,3/4/2003,3-Jan,3,1,13,3,6,4,61.9,441,360,82,9,16,9,5,56,16,52,19,12,15,75,20,17,10,4,1,0,0
1103,4-3-1-2,3-Jan,1,3,11,4,5,2,38.1,275,197,72,7,12,5,9,42,15,48,12,19,12,57,21,10,14,5,0,0,1
1104,3/5/2002,1-Feb,2,1,17,4,7,6,49.7,411,344,84,12,18,12,13,67,17,55,17,14,13,50,26,14,7,8,1,0,0
1104,3-4-2-1,1-Feb,1,2,9,3,5,1,50.3,421,352,84,5,19,13,12,68,14,45,14,17,11,48,23,19,5,4,0,0,1
1105,4/3/2003,Jan-00,0,1,8,2,2,4,52.3,430,343,80,8,12,4,10,33,10,56,11,7,12,55,22,14,4,2,0,0,1
1105,4-2-3-1,Jan-00,1,0,13,2,7,4,47.7,391,310,79,9,18,10,4,56,8,44,7,11,14,78,18,6,17,2,1,0,0
1106,4-2-3-1,1-Jun,1,6,13,4,3,6,46.7,478,427,89,12,14,6,6,43,1,20,1,4,10,63,16,6,6,4,0,0,1
1106,4-2-3-1,1-Jun,6,1,18,8,8,2,53.3,542,493,91,16,10,6,6,60,4,80,4,1,19,76,25,10,8,4,1,0,0
1107,3-4-2-1,0 - 0,0,0,17,5,6,6,42.2,349,270,77,14,18,8,9,44,11,42,16,10,21,70,30,12,16,10,0,1,0
1107,3-1-4-2,0 - 0,0,0,10,4,5,1,57.8,502,409,81,9,20,9,8,45,15,58,10,16,25,76,33,18,7,5,0,1,0
1108,4-1-4-1,Jan-00,1,0,10,2,4,4,48.9,334,229,69,9,17,6,6,35,34,69,19,30,14,70,20,21,17,1,1,0,0
1108,4-2-3-1,Jan-00,0,1,14,4,7,3,51.1,341,223,65,9,14,6,6,43,15,31,30,19,29,83,35,14,12,2,0,0,1
1109,4/3/2003,4-Mar,4,3,22,9,9,4,70.7,631,555,88,15,16,7,2,44,18,46,14,25,15,88,17,8,5,5,1,0,0
1109,4-2-3-1,4-Mar,3,4,9,3,3,3,29.3,253,163,64,6,13,2,7,15,21,54,25,14,9,56,16,15,7,4,0,0,1
1110,3/5/2002,2-Jan,2,1,12,5,3,4,52.1,464,402,87,8,11,8,7,73,8,42,9,10,20,74,27,11,3,11,1,0,0
1110,3/5/2002,2-Jan,1,2,7,3,3,1,47.9,428,371,87,4,15,7,8,47,11,58,10,9,14,64,22,16,8,5,0,0,1
1111,4/3/2003,Feb-00,2,0,12,7,3,2,54.6,525,454,86,8,19,13,7,68,8,44,7,11,13,65,20,8,5,5,1,0,0
1111,3-4-1-2,Feb-00,0,2,7,1,4,2,45.4,441,366,83,5,14,7,13,50,10,56,11,7,19,59,32,14,9,3,0,0,1
1112,4-2-3-1,1-Feb,2,1,18,6,10,2,46.1,417,336,81,16,13,7,10,54,16,48,22,11,19,66,29,14,12,9,1,0,0
1112,4/3/2003,1-Feb,1,2,12,4,4,4,53.9,505,409,81,11,18,10,7,56,17,52,11,22,13,65,20,21,8,2,0,0,1
1113,3-4-2-1,3-Jan,1,3,10,3,5,2,47,353,277,78,9,9,4,6,44,11,37,10,20,15,71,21,25,7,5,0,0,1
1113,4-2-3-1,3-Jan,3,1,18,8,6,4,53,407,321,79,15,12,6,4,50,19,63,20,10,20,83,24,12,5,8,1,0,0
1114,3/5/2002,2-Apr,4,2,37,10,19,8,64.3,573,517,90,31,16,12,4,75,16,80,17,3,13,76,17,6,9,14,1,0,0
1114,4-3-1-2,2-Apr,2,4,4,2,0,2,35.7,327,257,79,3,7,4,12,57,4,20,3,17,13,52,25,32,6,2,0,0,1
1115,4/3/2003,Feb-00,2,0,16,10,3,3,61.5,741,663,89,16,27,17,7,63,7,33,9,12,14,67,21,11,9,6,1,0,0
1115,4-1-4-1,Feb-00,0,2,9,2,4,3,38.5,458,374,82,7,16,7,17,44,14,67,12,9,18,51,35,17,11,0,0,0,1
1116,3/5/2002,1-Jan,1,1,9,3,4,2,51.1,365,293,80,8,15,4,8,27,22,46,23,25,12,60,20,21,6,6,0,1,0
1116,3-5-1-1,1-Jan,1,1,13,2,6,5,48.9,351,273,78,8,14,8,4,57,26,54,25,23,15,79,19,21,3,7,0,1,0
1117,4/3/2003,1-Jan,1,1,15,6,5,4,59.2,529,466,88,13,26,16,7,62,4,36,3,8,8,53,15,19,8,6,0,1,0
1117,3/5/2002,1-Jan,1,1,13,6,5,2,40.8,360,298,83,11,11,7,16,64,7,64,8,3,16,50,32,15,5,9,0,1,0
1118,3-4-2-1,3-Jan,3,1,17,6,6,5,65.3,551,472,86,13,14,5,4,36,14,47,14,16,19,83,23,9,6,3,1,0,0
1118,4/4/2002,3-Jan,1,3,5,1,4,0,34.7,294,207,70,3,14,4,5,29,16,53,16,14,24,83,29,20,13,0,0,0,1
1119,3-4-2-1,0 - 1,0,1,10,3,4,3,42.8,340,273,80,7,14,7,6,50,10,42,13,11,17,74,23,7,4,6,0,0,1
1119,4-2-3-1,0 - 1,1,0,11,6,3,2,57.2,467,391,84,8,10,6,7,60,14,58,11,13,16,70,23,10,3,4,1,0,0
1120,3/5/2002,3-Apr,3,4,23,10,7,6,60.5,460,382,83,16,14,9,6,64,17,63,12,15,19,76,25,16,19,8,0,0,1
1120,3-4-2-1,3-Apr,4,3,18,9,5,4,39.5,296,228,77,11,11,6,9,55,10,37,15,12,18,67,27,25,9,4,1,0,0
1121,3/5/2002,3-Jan,1,3,8,2,2,4,54.7,448,381,85,6,19,12,10,63,7,47,3,12,15,60,25,13,9,5,0,0,1
1121,4-2-3-1,3-Jan,3,1,16,7,5,4,45.3,373,307,82,12,18,10,12,56,8,53,12,3,14,54,26,16,7,9,1,0,0
1122,4-3-1-2,3-Jan,1,3,10,2,5,3,37.7,334,269,81,6,9,6,4,67,15,50,21,9,12,75,16,12,9,2,0,0,1
1122,3/5/2002,3-Jan,3,1,17,7,8,2,62.3,565,505,89,15,10,4,6,40,15,50,9,21,9,60,15,15,12,5,1,0,0
1123,4-3-1-2,1-Jan,1,1,16,6,9,1,45.8,360,284,79,13,6,3,14,50,7,28,4,21,13,48,27,37,6,3,0,1,0
1123,3-5-1-1,1-Jan,1,1,28,9,11,8,54.2,395,329,83,21,17,14,3,82,18,72,21,4,15,83,18,11,7,11,0,1,0
1124,3-4-2-1,0 - 1,0,1,11,5,4,2,47,351,259,74,10,14,4,12,29,26,47,30,25,7,37,19,10,7,4,0,0,1
1124,3-4-2-1,0 - 1,1,0,11,5,4,2,53,404,308,76,10,14,12,4,86,29,53,25,30,19,83,23,21,10,4,1,0,0
1125,4-2-3-1,2-Feb,2,2,4,2,2,0,36.7,346,297,86,4,12,8,11,67,5,63,2,6,6,35,17,18,10,0,0,1,0
1125,4/3/2003,2-Feb,2,2,18,7,8,3,63.3,583,532,91,14,13,11,8,85,3,38,6,2,12,60,20,2,9,9,0,1,0
1126,3-4-2-1,Feb-00,0,2,12,2,7,3,54.2,449,371,83,10,18,10,10,56,19,66,13,16,23,70,33,12,7,6,0,0,1
1126,4-2-3-1,Feb-00,2,0,12,6,3,3,45.8,373,301,81,8,20,10,10,50,10,34,16,13,29,74,39,9,7,4,1,0,0
1127,4-2-3-1,Mar-00,0,3,11,3,4,4,33.3,263,204,78,7,13,6,13,46,6,40,11,4,14,52,27,22,14,2,0,0,1
1127,4-2-3-1,Mar-00,3,0,17,9,5,3,66.7,526,453,86,12,22,13,6,59,9,60,4,11,16,73,22,10,4,9,1,0,0
1128,5/3/2002,1-Jan,1,1,4,2,0,2,31.2,260,180,69,4,13,6,11,46,17,63,8,19,20,65,31,55,14,2,0,1,0
1128,3-4-1-2,1-Jan,1,1,46,16,12,18,68.8,548,473,86,31,25,11,6,44,10,37,19,8,12,67,18,5,12,20,0,1,0
1129,4/3/2003,1-Apr,1,4,12,1,8,3,63.7,488,424,87,9,15,8,6,53,14,67,11,10,14,70,20,6,3,5,0,0,1
1129,4-1-4-1,1-Apr,4,1,12,5,1,6,36.3,279,211,76,9,14,6,8,43,7,33,10,11,15,65,23,15,8,4,1,0,0
1130,3/5/2002,3-Feb,2,3,17,6,6,5,61.4,510,429,84,14,21,7,7,33,15,39,22,16,19,73,26,11,13,5,0,0,1
1130,4-2-3-1,3-Feb,3,2,11,7,2,2,38.6,323,225,70,9,11,7,7,64,23,61,16,22,26,79,33,19,8,2,1,0,0
1131,4-3-1-2,0 - 1,1,0,7,3,3,1,37.7,369,291,79,4,13,5,8,38,11,44,7,18,14,64,22,34,12,2,1,0,0
1131,3-4-1-2,0 - 1,0,1,40,11,12,17,62.3,586,505,86,35,17,8,5,47,14,56,18,7,17,77,22,10,11,15,0,0,1
1132,3/5/2002,Feb-00,0,2,1,0,0,1,33.6,351,289,82,1,16,10,11,63,12,44,5,22,15,58,26,21,9,2,0,0,1
1132,4/3/2003,Feb-00,2,0,13,4,5,4,66.4,665,599,90,10,14,11,10,79,15,56,22,5,14,58,24,4,8,6,1,0,0
1133,4-2-3-1,0 - 1,0,1,18,5,7,6,50.9,384,284,74,11,17,4,6,24,19,51,17,20,28,82,34,11,17,9,0,0,1
1133,3/5/2002,0 - 1,1,0,11,4,3,4,49.1,373,271,73,7,19,6,4,32,18,49,20,17,23,85,27,19,10,9,1,0,0
1134,3/5/2002,Mar-00,3,0,28,12,6,10,58.3,644,591,92,19,9,5,6,56,7,44,12,4,13,68,19,4,9,8,1,0,0
1134,4-1-4-1,Mar-00,0,3,8,3,3,2,41.7,462,413,89,8,8,6,5,75,9,56,4,12,14,74,19,20,6,2,0,0,1
1135,4/3/2003,3-Mar,3,3,19,7,8,4,54.6,413,326,79,14,11,3,3,27,16,55,17,12,17,85,20,12,10,6,0,1,0
1135,3-4-2-1,3-Mar,3,3,10,7,3,0,45.4,340,252,74,4,14,3,3,21,13,45,12,17,17,85,20,12,7,4,0,1,0
1136,3/5/2002,0 - 4,0,4,25,10,10,5,52.7,480,421,88,20,22,9,13,41,9,50,14,4,13,50,26,14,12,7,0,0,1
1136,3/5/2002,0 - 4,4,0,19,11,6,2,47.3,445,367,82,15,22,13,9,59,9,50,4,14,19,68,28,20,7,2,1,0,0
1137,4/3/2003,0 - 3,0,3,15,3,9,3,53.5,416,359,86,11,10,7,13,70,7,47,7,8,13,50,26,15,8,3,0,0,1
1137,4-2-3-1,0 - 3,3,0,18,12,4,2,46.5,356,296,83,15,20,13,7,65,8,53,8,7,21,75,28,7,3,7,1,0,0
1138,4-2-3-1,0 - 3,3,0,10,4,1,5,68.2,679,613,90,8,12,6,11,50,3,33,5,4,13,54,24,14,4,2,1,0,0
1138,4-2-3-1,0 - 3,0,3,16,4,10,2,31.8,296,255,86,13,18,11,6,61,6,67,4,5,19,76,25,15,12,4,0,0,1
1139,3-4-2-1,0 - 3,3,0,14,6,5,3,41.1,345,275,80,9,13,5,8,38,9,36,17,8,14,64,22,9,11,6,1,0,0
1139,3-4-2-1,0 - 3,0,3,13,2,8,3,58.9,485,417,86,10,14,8,5,57,16,64,8,17,15,75,20,15,6,5,0,0,1
1140,3/5/2002,0 - 0,0,0,7,1,5,1,43.4,379,281,74,6,12,5,9,42,30,60,11,39,19,68,28,43,3,6,0,1,0
1140,3/5/2002,0 - 0,0,0,31,7,12,12,56.6,473,393,83,26,17,9,5,53,20,40,39,11,14,74,19,11,6,11,0,1,0
1141,4-2-3-1,4-Jan,1,4,11,4,3,4,40.7,394,330,84,7,7,4,14,57,12,80,8,7,8,36,22,13,8,0,0,0,1
1141,4/3/2003,4-Jan,4,1,19,7,8,4,59.3,584,518,89,13,19,14,4,74,3,20,7,8,10,71,14,8,16,4,1,0,0
1142,4/3/2003,2-Apr,4,2,13,8,4,1,61.7,540,477,88,12,17,12,11,71,11,46,16,8,20,65,31,10,14,5,1,0,0
1142,4-2-3-1,2-Apr,2,4,11,3,5,3,38.3,330,258,78,6,15,11,12,73,13,54,8,16,22,65,34,19,5,3,0,0,1
1143,4-1-3-2,2-Jan,1,2,10,2,3,5,53.2,479,400,84,5,14,9,24,64,5,20,8,17,19,44,43,14,11,2,0,0,1
1143,3-1-4-2,2-Jan,2,1,13,5,3,5,46.8,429,344,80,10,29,24,9,83,20,80,17,8,12,57,21,23,4,5,1,0,0
1144,4-2-3-1,1-Jan,1,1,9,0,7,2,65.8,568,503,89,7,13,5,4,38,11,50,6,16,11,73,15,11,10,3,0,1,0
1144,4/3/2003,1-Jan,1,1,6,2,4,0,34.2,288,224,78,4,8,4,5,50,11,50,16,6,17,77,22,17,6,4,0,1,0
1145,4-2-3-1,1-Jan,1,1,7,2,3,2,43.1,315,228,72,4,14,11,7,79,20,61,18,15,14,67,21,15,11,2,0,1,0
1145,4/4/2002,1-Jan,1,1,12,3,8,1,56.9,421,353,84,7,12,7,11,58,13,39,15,18,11,50,22,10,12,4,0,1,0
1146,4/4/2002,0 - 0,0,0,14,1,8,5,52.9,384,288,75,7,17,10,15,59,32,56,30,27,20,57,35,14,6,4,0,1,0
1146,4/4/2002,0 - 0,0,0,10,3,5,2,47.1,352,250,71,8,25,15,10,60,25,44,27,30,19,66,29,23,6,6,0,1,0
1147,3-4-2-1,Mar-00,3,0,21,8,7,6,75.3,749,697,93,17,13,7,6,54,9,39,9,14,10,63,16,13,5,4,1,0,0
1147,4-2-3-1,Mar-00,0,3,4,3,0,1,24.7,242,168,69,3,12,6,7,50,14,61,14,9,10,59,17,10,11,0,0,0,1
1148,4/4/2002,Jan-00,1,0,4,2,2,0,26.4,177,114,64,1,10,6,10,60,21,72,18,11,7,41,17,30,12,1,1,0,0
1148,5/3/2002,Jan-00,0,1,22,4,12,6,73.6,483,419,87,13,13,10,6,77,8,28,11,18,5,45,11,4,3,9,0,0,1
1149,4/4/2002,0 - 0,0,0,14,4,8,2,60.5,477,395,83,9,15,10,7,67,21,66,13,19,19,73,26,9,9,6,0,1,0
1149,4/3/2003,0 - 0,0,0,6,1,4,1,39.5,307,231,75,4,16,7,10,44,11,34,19,13,16,62,26,17,19,2,0,1,0
1150,4/4/2002,0 - 0,0,0,9,3,5,1,49.8,373,294,79,6,20,14,10,70,16,59,12,15,9,47,19,15,7,8,0,1,0
1150,3/5/2002,0 - 0,0,0,8,2,6,0,50.2,373,299,80,6,12,10,14,83,11,41,15,12,7,33,21,26,8,6,0,1,0
1151,4-2-3-1,0 - 1,0,1,9,4,5,0,47.3,319,236,74,6,10,9,10,90,11,35,20,11,24,71,34,24,6,1,0,0,1
1151,4-2-3-1,0 - 1,1,0,12,2,8,2,52.7,353,278,79,7,19,10,9,53,20,65,11,20,8,47,17,29,5,8,1,0,0
1152,4/4/2002,1-Jan,1,1,16,7,4,5,32.8,269,197,73,9,6,3,10,50,15,58,20,6,9,47,19,27,7,13,0,1,0
1152,4/3/2003,1-Jan,1,1,9,3,5,1,67.2,589,514,87,5,12,10,3,83,11,42,6,20,13,81,16,27,6,2,0,1,0
1153,3-1-4-2,Jan-00,1,0,8,4,4,0,41.8,421,355,84,6,9,7,9,78,7,54,6,7,27,75,36,8,8,2,1,0,0
1153,5/3/2002,Jan-00,0,1,4,2,2,0,58.2,582,514,88,3,24,9,7,38,6,46,7,6,12,63,19,10,4,1,0,0,1
1154,4-2-3-1,1-Jan,1,1,16,7,7,2,74.3,648,581,90,11,34,17,7,50,16,47,7,27,14,67,21,16,10,4,0,1,0
1154,4/4/2002,1-Jan,1,1,8,3,3,2,25.7,208,128,62,4,14,7,17,50,18,53,27,7,23,58,40,23,12,5,0,1,0
1155,4/4/2002,0 - 1,0,1,12,0,7,5,38.6,301,218,72,9,7,4,6,57,26,65,26,14,12,67,18,10,6,5,0,0,1
1155,4-2-3-1,0 - 1,1,0,9,3,5,1,61.4,495,419,85,7,12,6,4,50,14,35,14,26,6,60,10,16,14,4,1,0,0
1156,4/4/2002,1-Jan,1,1,18,7,10,1,53.7,310,214,69,13,6,6,7,100,22,50,15,29,16,70,23,18,4,6,0,1,0
1156,5/3/2002,1-Jan,1,1,9,2,6,1,46.3,276,162,59,8,11,7,6,64,22,50,29,15,9,60,15,22,11,2,0,1,0
1157,4/4/2002,0 - 0,0,0,14,3,8,3,40.4,282,223,79,8,6,5,8,83,9,39,12,11,12,60,20,24,10,9,0,1,0
1157,4/4/2002,0 - 0,0,0,12,2,5,5,59.6,432,380,88,9,13,8,5,62,14,61,11,12,8,62,13,24,9,7,0,1,0
1158,4/3/2003,3-Mar,3,3,8,4,3,1,38.6,350,282,81,7,23,10,12,43,5,45,4,7,12,50,24,24,3,4,0,1,0
